朝代,姓名,姓名-简体,登科年份,登科年号,登科年号年份,登科年龄,科考成绩,字,字-简体,别号,别号-简体,别名_曾用名,别名_曾用名-简体,谥号,谥号-简体
南宋,鄧德秀,邓德秀,1268,咸淳,4,,,,,元實,元实,秀山,秀山,,
南宋,蔡逢甲,蔡逢甲,1268,咸淳,4,,,,,國賢,国贤,棄夫,弃夫,,
南宋,燮元甫,燮元甫,1268,咸淳,4,,,,,,,,,,
南宋,朱叔麒,朱叔麒,1268,咸淳,4,,,,,廷祥,廷祥,遯山,遯山,,
南宋,姬文龍,姬文龙,1268,咸淳,4,,,,,伯陽,伯阳,,,,
南宋,胡以遜,胡以逊,1268,咸淳,4,,,,,幼謙,幼谦,,,,
南宋,陳龍,陈龙,1268,咸淳,4,,,,,義仲,义仲,,,,
南宋,楊麟伯,杨麟伯,1268,咸淳,4,,,,,祥甫,祥甫,,,,
南宋,趙嗣助,赵嗣助,1268,咸淳,4,,,,,衍獎,衍奖,,,,
南宋,羅惠孺,罗惠孺,1268,咸淳,4,,,,,士迪,士迪,,,,
未詳,朱夢魁,朱梦魁,1268,未詳,null,,,,,,,,,,
未詳,朱宗周,朱宗周,1268,未詳,null,,,,,,,,,,
南宋,徐文潤,徐文润,1268,咸淳,4,,,,,,,,,,
未詳,趙孟瓁,赵孟瓁,1268,未詳,null,,,,,,,,,,
未詳,葉壽朋,叶寿朋,1268,未詳,null,,,,,,,,,,
未詳,曾應魁,曾应魁,1268,未詳,null,,,,,,,,,,
,冷亨龍,冷亨龙,1268,,null,,,,,子立,子立,,,,
,陶良器,陶良器,1268,,null,,,,,,,,,,
,潘章善,潘章善,1268,,null,,,,,,,,,,
,金革,金革,1268,,null,,,,,貴從,贵从,,,,
,盛子進,盛子进,1268,,null,,,,,,,,,,
,蔣文明,蒋文明,1268,,null,,,,,,,,,,
,童虎臣,童虎臣,1268,,null,,,,,,,,,,
,朱雲龍,朱云龙,1268,,null,,,,,,,,,,
,鮑應龍,鲍应龙,1268,,null,,,,,,,,,,
,陶景夔,陶景夔,1268,,null,,,,,,,,,,
,翁仲虎,翁仲虎,1268,,null,,,,,,,,,,
,朱子貴,朱子贵,1268,,null,,,,,,,,,,
,周熙夫,周熙夫,1268,,null,,,,,,,,,,
,方應待,方应待,1268,,null,,,,,,,,,,
,陳素,陈素,1268,,null,,,,,,,,,,
,楊文奎,杨文奎,1268,,null,,,,,,,,,,
,薛定山,薛定山,1268,,null,,,,,,,,,,
,薛應子,薛应子,1268,,null,,,,,,,,,,
,薛炎午,薛炎午,1268,,null,,,,,,,,,,
,劉秀實,刘秀实,1268,,null,,,,,,,,,,
,陳淳辰,陈淳辰,1268,,null,,,,,,,,,,
,裴若拙,裴若拙,1268,,null,,,,,,,,,,
,葉夢騎,叶梦骑,1268,,null,,,,,,,,,,
,林弅,林弅,1268,,null,,,,,,,,,,
,周頵,周𫖳,1268,,null,,,,,,,,,,
,黃㽦,黄㽦,1268,,null,,,,,子耕,子耕,復齋,复斋,,
,林克己,林克己,1268,,null,,,,,希復/晞復,希复/晞复,勿齋先生,勿斋先生,,
,趙孟宰,赵孟宰,1268,,null,,,,,,,,,,
,金有義,金有义,1268,,null,,,,,,,,,,
,徐應林,徐应林,1268,,null,,,,,,,,,,
,鄧必元,邓必元,1268,,null,,,,,,,,,,
,趙必逳,赵必逳,1268,,null,,,,,,,,,,
,羅誠子,罗诚子,1268,,null,,,,,,,,,,
,劉新民,刘新民,1268,,null,,,,,,,,,,
,劉夢曾,刘梦曾,1268,,null,,,,,,,,,,
,劉次雲,刘次云,1268,,null,,,,,,,,,,
,邵魁倫,邵魁伦,1268,,null,,,,,,,,,,
,邵惟敏,邵惟敏,1268,,null,,,,,,,,,,
,洪熊子,洪熊子,1268,,null,,,,,,,,,,
,邵炎發,邵炎发,1268,,null,,,,,,,,,,
,陶回孫,陶回孙,1268,,null,,,,,,,,,,
,林獎,林奖,1268,,null,,,,,,,,,,
,趙時瑞,赵时瑞,1268,,null,,,,,,,,,,
,李漸,李渐,1268,,null,,,,,,,,,,
,趙時俊,赵时俊,1268,,null,,,,,,,,,,
,邵時中,邵时中,1268,,null,,,,,,,,,,
,羅夢月,罗梦月,1268,,null,,,,,,,,,,
,趙良悦,赵良悦,1268,,null,,,,,,,,,,
,陳善道,陈善道,1268,,null,,,,,,,,,,
,李同發,李同发,1268,,null,,,,,,,,,,
,趙若浺,赵若浺,1268,,null,,,,,貴遠,贵远,,,,
,陳應森,陈应森,1268,,null,,,,,,,,,,
,袁範,袁范,1268,,null,,,,,,,,,,
,趙若琇,赵若琇,1268,,null,,,,,,,,,,
,趙希秈,赵希籼,1268,,null,,,,,,,,,,
,洪夢牛,洪梦牛,1268,,null,,,,,,,,,,
,趙時掾,赵时掾,1268,,null,,,,,,,,,,
,奚守仁,奚守仁,1268,,null,,,,,,,,,,
,楊振西,杨振西,1268,,null,,,,,,,,,,
,嚴邁倫,严迈伦,1268,,null,,,,,,,,,,
,王美質,王美质,1268,,null,,,,,,,,,,
,張立智,张立智,1268,,null,,,,,,,,,,
,王德輝,王德辉,1268,,null,,,,,,,,,,
,劉應遠,刘应远,1268,,null,,,,,,,,,,
,趙孟宋,赵孟宋,1268,,null,,,,,,,,,,
,李説,李说,1268,,null,,,,,,,,,,
,趙孟宓,赵孟宓,1268,,null,,,,,,,,,,
,齊如珍,齐如珍,1268,,null,,,,,,,,,,
,葉振文,叶振文,1268,,null,,,,,,,,,,
,吳軾,吴轼,1268,,null,,,,,,,,,,
,陳震雷,陈震雷,1268,,null,,,,,,,,,,
,沈德炎,沈德炎,1268,,null,,,,,,,,,,
,余夢魁,余梦魁,1268,,null,,,,,,,,,,
,王士表,王士表,1268,,null,,,,,,,,,,
,周文綱,周文纲,1268,,null,,,,,,,,,,
,胡昇,胡升,1268,,null,,,,,,,,,,
,謝貴卿,谢贵卿,1268,,null,,,,,,,,,,
,汪有成,汪有成,1268,,null,,,,,成之,成之,,,,
,陳開荆,陈开荆,1268,,null,,,,,,,,,,
,孫朝瑞,孙朝瑞,1268,,null,,,,,,,,,,
,臧璧,臧璧,1268,,null,,,,,,,,,,
,徐元吉,徐元吉,1268,,null,,,,,,,,,,
,周天澤,周天泽,1268,,null,,,,,,,,,,
,錢偉,钱伟,1268,,null,,,,,,,,,,
,錢褒然,钱褒然,1268,,null,,,,,,,,,,
,吳君掄,吴君抡,1268,,null,,,,,,,,,,
,趙崇伍,赵崇伍,1268,,null,,,,,,,,,,
,鄭用大,郑用大,1268,,null,,,,,,,,,,
,金傅之,金傅之,1268,,null,,,,,,,,,,
,盛惠,盛惠,1268,,null,,,,,,,,,,
,林霆炎,林霆炎,1268,,null,,,,,,,,,,
,范聯,范联,1268,,null,,,,,,,,,,
,瞿邦彥,瞿邦彦,1268,,null,,,,,,,,,,
,陳庚雷,陈庚雷,1268,,null,,,,,,,,,,
,陳應鼇,陈应鼇,1268,,null,,,,,,,,,,
,陳雨潤,陈雨润,1268,,null,,,,,,,,,,
,趙繇燁,赵繇烨,1268,,null,,,趙繇煜,赵繇煜,,,,,,
,冷秉,冷秉,1268,,null,,,,,,,,,,
,趙若璬,赵若璬,1268,,null,,,,,,,,,,
,易體乾,易体乾,1268,,null,,,,,,,,,,
,唐鶚薦,唐鹗荐,1268,,null,,,,,,,,,,
,周椿,周椿,1268,,null,,,,,,,,,,
,趙必造,赵必造,1268,,null,,,,,,,,,,
,李必,李必,1268,,null,,,,,,,,,,
,夏雷龍,夏雷龙,1268,,null,,,,,,,,,,
,祝人瑞,祝人瑞,1268,,null,,,,,,,,,,
,林正奕,林正奕,1268,,null,,,,,,,,,,
,劉昞元,刘昞元,1268,,null,,,,,,,,,,
,康應鳳,康应凤,1268,,null,,,,,,,,,,
,賀元正,贺元正,1268,,null,,,,,,,,,,
,蕭啓宗,萧启宗,1268,,null,,,,,,,,,,
,鄒巖,邹岩,1268,,null,,,,,,,,,,
,蕭志行,萧志行,1268,,null,,,,,,,,,,
,歐陽夢旂,欧阳梦旗,1268,,null,,,,,,,,,,
,李同卿,李同卿,1268,,null,,,,,,,,,,
,劉元衡,刘元衡,1268,,null,,,,,,,,,,
,李晉之,李晋之,1268,,null,,,,,,,,,,
,陳懋卿,陈懋卿,1268,,null,,,,,,,,,,
,羅應新,罗应新,1268,,null,,,,,,,,,,
,熊發,熊发,1268,,null,,,,,,,,,,
,李同發,李同发,1268,,null,,,,,,,,,,
,左世興,左世兴,1268,,null,,,,,,,,,,
,左孝先,左孝先,1268,,null,,,,,,,,,,
,方有孚,方有孚,1268,,null,,,,,,,,,,
,譚湘龍,谭湘龙,1268,,null,,,,,,,,,,
,劉應祥,刘应祥,1268,,null,,,,,,,,,,
,黃一元,黄一元,1268,,null,,,,,,,,,,
,張時得,张时得,1268,,null,,,,,,,,,,
,張朝英,张朝英,1268,,null,,,,,,,,,,
,陳廙,陈廙,1268,,null,,,,,,,,,,
,黃志學,黄志学,1268,,null,,,,,,,,,,
,黃桂開,黄桂开,1268,,null,,,,,,,,,,
,樂萱夫,乐萱夫,1268,,null,,,,,,,,,,
,吳汝礪,吴汝砺,1268,,null,,,,,,,,,,
,樓嵓,楼嵓,1268,,null,,,,,,,,,,
,林雍,林雍,1268,,null,,,,,,,,,,
,汪侖,汪仑,1268,,null,,,,,,,,,,
,黃雷復,黄雷复,1268,,null,,,,,,,,,,
,鮑西魁,鲍西魁,1268,,null,,,,,,,,,,
,鄧志新,邓志新,1268,,null,,,,,,,,,,
,徐龍貴,徐龙贵,1268,,null,,,,,,,,,,
,危彪,危彪,1268,,null,,,,,,,,,,
,陳子升,陈子升,1268,,null,,,,,,,,,,
,朱一鶚,朱一鹗,1268,,null,,,,,,,,,,
,汪夢得,汪梦得,1268,,null,,,,,,,,,,
,鄒子直,邹子直,1268,,null,,,,,,,,,,
,趙與柎,赵与柎,1268,,null,,,,,,,,,,
,熊幼學,熊幼学,1268,,null,,,,,,,,,,
,廖槐,廖槐,1268,,null,,,,,,,,,,
,趙嗣諒,赵嗣谅,1268,,null,,,,,,,,,,
,黃躍鱗,黄跃鳞,1268,,null,,,,,,,,,,
,陳定德,陈定德,1268,,null,,,,,,,,,,
,孔霆發,孔霆发,1268,,null,,,,,,,,,,
,鄭琥,郑琥,1268,,null,,,,,,,,,,
,陳坰,陈坰,1268,,null,,,,,,,,,,
,周忠嘉,周忠嘉,1268,,null,,,,,,,,,,
,鄭景濂,郑景濂,1268,,null,,,,,,,,,,
,周景顥,周景颢,1268,,null,,,,,,,,,,
,邵正子,邵正子,1268,,null,,,,,,,,,,
,魏國傑,魏国杰,1268,,null,,,,,,,,,,
,馮唐英,冯唐英,1268,,null,,,,,,,,,,
,屠文彪,屠文彪,1268,,null,,,,,,,,,,
,管鑰,管钥,1268,,null,,,,,,,,,,
,韋賢胄,韦贤胄,1268,,null,,,,,,,,,,
,劉伯玉,刘伯玉,1268,,null,,,,,,,,,,
,靳驂之,靳骖之,1268,,null,,,,,德興,德兴,,,,
,戴應高,戴应高,1268,,null,,,,,,,,,,
,趙與蓮,赵与莲,1268,,null,,,,,,,,,,
,黃履信,黄履信,1268,,null,,,,,信叔,信叔,,,,
,李大元,李大元,1268,,null,,,,,,,,,,
,胡以巽,胡以巽,1268,,null,,,,,,,,,,
,沈應發,沈应发,1268,,null,,,,,,,,,,
,趙孟瓌,赵孟瓌,1268,,null,,,,,,,,,,
,史崇芳,史崇芳,1268,,null,,,,,,,,,,
,彭逢辰,彭逢辰,1268,,null,,,,,,,,,,
,汪會龍,汪会龙,1268,,null,,,,,,,,,,
,郭子炎,郭子炎,1268,,null,,,,,,,,,,
,曾雷作,曾雷作,1268,,null,,,,,,,,,,
,鍾堯俞,钟尧俞,1268,,null,,,,,,,,,,
,胡應星,胡应星,1268,,null,,,,,,,,,,
,方鑑,方鉴,1268,,null,,,,,,,,,,
,楊希敏,杨希敏,1268,,null,,,,,,,,,,
,劉穎叔,刘颖叔,1268,,null,,,,,,,,,,
,黃夢角,黄梦角,1268,,null,,,,,,,,,,
,蔡沂,蔡沂,1268,,null,,,,,,,,,,
,黃桂英,黄桂英,1268,,null,,,,,,,,,,
,梁與子,梁与子,1268,,null,,,,,,,,,,
,嚴耕,严耕,1268,,null,,,,,,,,,,
,趙必璲,赵必璲,1268,,null,,,,,,,,,,
,朱士龍,朱士龙,1268,,null,,,,,,,,,,
,胡庸,胡庸,1268,,null,,,,,,,,,,
,朱文龍,朱文龙,1268,,null,,,,,,,,,,
,趙希洀,赵希洀,1268,,null,,,,,,,,,,
,趙必範,赵必范,1268,,null,,,,,,,,,,
,陳登龍,陈登龙,1268,,null,,,,,,,,,,
,林瓊宗,林琼宗,1268,,null,,,,,,,,,,
,傅正則,傅正则,1268,,null,,,,,,,,,,
,曾雲祥,曾云祥,1268,,null,,,,,,,,,,
,留應奎,留应奎,1268,,null,,,,,,,,,,
,李文豹,李文豹,1268,,null,,,,,,,,,,
,趙崇霍,赵崇霍,1268,,null,,,,,,,,,,
,趙崇寶,赵崇宝,1268,,null,,,,,,,,,,
,何宗炎,何宗炎,1268,,null,,,,,,,,,,
,趙時飭,赵时饬,1268,,null,,,,,,,,,,
,陳庚孫,陈庚孙,1268,,null,,,,,,,,,,
,張思基,张思基,1268,,null,,,,,,,,,,
,趙崇祐,赵崇祐,1268,,null,,,,,,,,,,
,趙必祐,赵必祐,1268,,null,,,,,,,,,,
,鄭褎然,郑褎然,1268,,null,,,,,,,,,,
,鄧登龍,邓登龙,1268,,null,,,,,,,,,,
,蔡士鐸,蔡士铎,1268,,null,,,,,,,,,,
,傅明龍,傅明龙,1268,,null,,,,,,,,,,
,俞廷簡,俞廷简,1268,,null,,,,,,,,,,
,陳邦達,陈邦达,1268,,null,,,,,,,,,,
,趙若碏,赵若碏,1268,,null,,,,,,,,,,
,翁潛子,翁潜子,1268,,null,,,,,,,,,,
,燮元圃,燮元圃,1268,,null,,,,,,,,,,
,熊汝垕,熊汝垕,1268,,null,,,,,況夫,况夫,,,,
,盧逢堯,卢逢尧,1268,,null,,,,,,,,,,
,何士圭,何士圭,1268,,null,,,,,,,,,,
,商夢龍,商梦龙,1268,,null,,,,,,,,,,
,汪有明,汪有明,1268,,null,,,,,秀之,秀之,,,,
,徐廷孫,徐廷孙,1268,,null,,,,,真卿,真卿,,,,
,吳興龍,吴兴龙,1268,,null,,,,,雲夫,云夫,,,,
,鄧恢,邓恢,1268,,null,,,,,,,,,,
,王顯龍,王显龙,1268,,null,,,,,,,,,,
,魏恂,魏恂,1268,,null,,,,,,,,,,
,李龍金,李龙金,1268,,null,,,,,,,,,,
,何光龍,何光龙,1268,,null,,,,,,,,,,
,林夢桂,林梦桂,1268,,null,,,,,,,,,,
,陳爚,陈爚,1268,,null,,,,,,,,,,
,鄭巗,郑𪨷,1268,,null,,,,,,,,,,
,甯章,宁章,1268,,null,,,,,,,,,,
,蔡方,蔡方,1268,,null,,,,,,,,,,
,林以弼,林以弼,1268,,null,,,,,,,,,,
,林天澤,林天泽,1268,,null,,,,,,,,,,
,張敬簡,张敬简,1268,,null,,,,,,,,,,
,趙良奎,赵良奎,1268,,null,,,,,,,,,,
,趙與宖,赵与宖,1268,,null,,,,,,,,,,
,郭拱龍,郭拱龙,1268,,null,,,,,,,,,,
,陳昇翁,陈升翁,1268,,null,,,,,,,,,,
,陳奚,陈奚,1268,,null,,,,,,,,,,
,鄔鎮,邬镇,1268,,null,,,,,,,,,,
,鄔季友,邬季友,1268,,null,,,,,,,,,,
,陳方叔,陈方叔,1268,,null,,,,,,,,,,
,李夢奔,李梦奔,1268,,null,,,,,,,,,,
,趙時敬,赵时敬,1268,,null,,,,,,,,,,
,趙崇臬,赵崇臬,1268,,null,,,,,,,,,,
,林君實,林君实,1268,,null,,,,,,,,,,
,汪有才,汪有才,1268,,null,,,,,舉之,举之,,,,
,劉榮釗,刘荣钊,1268,,null,,,,,,,,,,
,李應雷,李应雷,1268,,null,,,,,伯壹,伯壹,,,,
,程有容,程有容,1268,,null,,,,,,,,,,
,宋朋年,宋朋年,1268,,null,,,,,,,,,,
,丁顯袓,丁显袓,1268,,null,,,,,,,,,,
,程顯甲,程显甲,1268,,null,,,,,登俊,登俊,,,,
,程禧,程禧,1268,,null,,,,,,,,,,
,鄧文炳,邓文炳,1268,,null,,,,,,,,,,
,周一黿,周一鼋,1268,,null,,,,,,,,,,
,戴仁壽,戴仁寿,1268,,null,,,,,,,,,,
,孫銘,孙铭,1268,,null,,,,,,,,,,
,甘霖,甘霖,1268,,null,,,,,,,,,,
,王明仲,王明仲,1268,,null,,,,,,,,,,
,蕭符世,萧符世,1268,,null,,,,,,,,,,
,汪琦,汪琦,1268,,null,,,,,,,,,,
,王墳,王坟,1268,,null,,,,,,,,,,
,費綽,费绰,1268,,null,,,,,,,,,,
,方當涯,方当涯,1268,,null,,,,,,,,,,
,金渭,金渭,1268,,null,,,,,,,,,,
,汪有新,汪有新,1268,,null,,,,,新之,新之,,,,
,王午孫,王午孙,1268,,null,,,,,静翁,静翁,,,,
,徐玉嘉,徐玉嘉,1268,,null,,,,,,,,,,
,舒景雲,舒景云,1268,,null,,,,,,,,,,
,蔣彥聖,蒋彦圣,1268,,null,,,,,,,,,,
,姚天瑞,姚天瑞,1268,,null,,,,,瑞國,瑞国,,,,
,鄒一鳴,邹一鸣,1268,,null,,,,,,,,,,
,李復登,李复登,1268,,null,,,,,,,,,,
,馬應雷,马应雷,1268,,null,,,,,震之,震之,,,,
,鄭桂開,郑桂开,1268,,null,,,,,,,,,,
,梁瑞應,梁瑞应,1268,,null,,,,,,,,,,
,姚雲文,姚云文,1268,,null,,,,,,,,,,
,范宜損,范宜损,1268,,null,,,范宜揖,范宜揖,,,,,,
,鄧燎,邓燎,1268,,null,,,,,,,,,,
,徐唐佐,徐唐佐,1268,,null,,,,,君輔,君辅,青溪,青溪,,
,洪以中,洪以中,1268,,null,,,,,介卿,介卿,,,,
,李遇鳳,李遇凤,1268,,null,,,,,叔儀/叔義,叔仪/叔义,,,,
,楊龍偉,杨龙伟,1268,,null,,,,,鄉雲,乡云,,,,
,陳大聲,陈大声,1268,,null,,,,,應龍,应龙,,,,
,戴應雷,戴应雷,1268,,null,,,,,,,,,,
,鄒臻,邹臻,1268,,null,,,,,,,,,,
,包原善,包原善,1268,,null,,,,,,,,,,
,白至中,白至中,1268,,null,,,,,,,,,,
,汪有大,汪有大,1268,,null,,,,,榮之,荣之,,,,
,莫禎,莫祯,1268,,null,,,,,益和,益和,,,,
,湯應奎,汤应奎,1268,,null,,,,,,,,,,
,葉亨孫,叶亨孙,1268,,null,,,,,,,,,,
,方桂英,方桂英,1268,,null,,,,,,,,,,
,管浚發,管浚发,1268,,null,,,,,,,,,,
,齊如庭,齐如庭,1268,,null,,,,,,,,,,
,詹載采,詹载采,1268,,null,,,,,可垕,可垕,,,,
,劉賓卿,刘宾卿,1268,,null,,,,,,,,,,
,范榮道,范荣道,1268,,null,,,范性道,范性道,,,,,,
,梁畿,梁畿,1268,,null,,,,,,,,,,
,吳道泰,吴道泰,1268,,null,,,,,,,,,,
,宋夢池,宋梦池,1268,,null,,,,,應瑞,应瑞,,,,
,鄧輪,邓轮,1268,,null,,,,,伯衡,伯衡,,,,
,黃眚,黄眚,1268,,null,,,,,,,,,,
,王丙發,王丙发,1268,,null,,,,,次禹,次禹,,,,
,徐炎發,徐炎发,1268,,null,,,,,,,,,,
,朱得之,朱得之,1268,,null,,,,,,,,,,
,楊德祥,杨德祥,1268,,null,,,,,,,,,,
,胡躍龍,胡跃龙,1268,,null,,,,,,,,,,
,鄧純,邓纯,1268,,null,,,,,,,,,,
,鄭同翁,郑同翁,1268,,null,,,,,景壽,景寿,,,,
,陳龜齡,陈龟龄,1268,,null,,,,,與智,与智,,,,
,萬應登,万应登,1268,,null,,,,,,,,,,
未詳,竺津,竺津,1267,未詳,0,,0,,,,,,,,
未詳,柳金,柳金,1267,未詳,0,,0,,,時某,时某,,,,
南宋,章如旦,章如旦,1266,咸淳,2,,,,,希周,希周,,,,
南宋,方公權,方公权,1265,咸淳,1,,,,,立道/道立,立道/道立,石巖,石岩,,
未詳,鄭希點,郑希点,1265,未詳,0,,0,,,,,,,,
未詳,趙孟瀶,赵孟瀶,1265,未詳,0,,0,,,,,,,,
未詳,趙孟葆,赵孟葆,1265,未詳,0,,0,,,,,,,,
未詳,趙孟華,赵孟华,1265,未詳,0,,0,,,,,,,,
未詳,趙套淘,赵套淘,1265,未詳,0,,0,,,,,,,,
未詳,趙孟安,赵孟安,1265,未詳,0,,0,,,,,,,,
未詳,趙由漳,赵由漳,1265,未詳,0,,0,,,,,,,,
未詳,舒濟川,舒济川,1265,未詳,0,,0,,,,,,,,
未詳,舒湯,舒汤,1265,未詳,0,,0,,,,,,,,
未詳,趙與堝,赵与埚,1265,未詳,0,,0,,,,,,,,
未詳,趙與鑝,赵与鑝,1265,未詳,0,,0,,,,,,,,
南宋,史蒙卿,史蒙卿,1265,咸淳,1,,,,,景召/景正,景召/景正,果齋/靜淸/靜淸處士,果斋/静淸/静淸处士,,
南宋,史唐卿,史唐卿,1265,咸淳,1,,,,,景裴,景裴,,,,
未詳,丁熺,丁熺,1265,未詳,0,,0,,,,,,,,
南宋,檀仲,檀仲,1265,咸淳,1,,0,,,,,,,,
南宋,黃公紹,黄公绍,1265,咸淳,1,,,,,直翁,直翁,在軒,在轩,,
未詳,郁紹庭,郁绍庭,1265,未詳,0,,0,,,,,,,,
未詳,郎昇,郎升,1265,未詳,0,,0,,,,,,,,
南宋,趙孟至,赵孟至,1265,咸淳,1,,,,,,,,,,
未詳,趙孟垕,赵孟垕,1265,未詳,0,,0,,,,,,,,
未詳,趙孟圻,赵孟圻,1265,未詳,0,,0,,,,,,,,
未詳,趙必佩,赵必佩,1265,未詳,0,,0,,,,,,,,
未詳,趙,赵,1265,未詳,0,,0,,,,,,,,
未詳,趙師熧,赵师熧,1265,未詳,0,,0,,,,,,,,
未詳,趙時燧,赵时燧,1265,未詳,0,,0,,,,,,,,
未詳,趙,赵,1265,未詳,0,,0,,,,,,,,
未詳,呂淵,吕渊,1265,未詳,0,,0,,,,,,,,
未詳,牟應龍,牟应龙,1265,未詳,0,19,0,,,伯成,伯成,隆山,隆山,,
未詳,方貢孫,方贡孙,1265,未詳,0,,0,,,去言,去言,竹溪,竹溪,,
南宋,王鑐,王鑐,1265,咸淳,1,,,,,,,,,,
未詳,翁燧,翁燧,1265,未詳,0,,0,,,,,,,,
未詳,俞,俞,1265,未詳,0,,0,,,,,,,,
南宋,彭暐,彭暐,1265,咸淳,1,,0,,,,,,,,
未詳,趙,赵,1265,未詳,0,,0,,,,,,,,
未詳,趙良熛,赵良熛,1265,未詳,0,,0,,,,,,,,
未詳,趙必棅,赵必棅,1265,未詳,0,,0,,,,,,,,
未詳,趙必僼,赵必僼,1265,未詳,0,,0,,,,,,,,
南宋,趙崇䛆,赵崇䛆,1265,咸淳,1,,,,,,,,,,
南宋,趙必?,赵必?,1265,咸淳,1,,,,,玉淵,玉渊,秋曉,秋晓,,
南宋,何夢桂,何梦桂,1265,咸淳,1,,3,應祈,应祈,岩叟/巖叟/申甫,岩叟/岩叟/申甫,潛齋,潜斋,,
南宋,何景文,何景文,1265,咸淳,1,,,,,俊翁,俊翁,,,,
未詳,曾先之,曾先之,1265,未詳,0,,0,,,從野,从野,,,,
南宋,陸能仁,陆能仁,1265,咸淳,null,,,,,,,,,,
南宋,宋慶之,宋庆之,1265,咸淳,null,,,,,元積/希仁,元积/希仁,,,,
南宋,邵囦,邵囦,1265,咸淳,1,,,,,叔魯,叔鲁,,,,
南宋,王介,王介,1265,咸淳,null,,,,,文卿,文卿,山堂先生,山堂先生,,
南宋,王所,王所,1265,咸淳,1,,,,,喻叔,喻叔,南峰,南峰,,
南宋,朱叔騏,朱叔骐,1265,咸淳,1,,乙科,朱叔麒,朱叔麒,廷祥,廷祥,遯山,遯山,,
南宋,汪昌壽,汪昌寿,1265,咸淳,1,,,,,伯敏,伯敏,,,,
南宋,李芮,李芮,1265,咸淳,1,,,,,秀穎,秀颖,夷白,夷白,,
南宋,阮登柄,阮登柄,1265,咸淳,1,,第一,,,顯之,显之,,,,
,李謹思,李谨思,1265,,null,,,,,明道,明道,養吾,养吾,,
南宋,吳攀龍,吴攀龙,1265,咸淳,1,,,,,元登,元登,晉齋,晋斋,,
南宋,余謙一,余谦一,1265,咸淳,1,,,,,子同,子同,,,,
南宋,俞應奎,俞应奎,1265,咸淳,1,,,,,,,,,,
南宋,陳炤,陈炤,1265,咸淳,1,,,,,光伯,光伯,肖梅,肖梅,,
南宋,張樸,张朴,1265,咸淳,1,,,,,從文,从文,,,,
南宋,郭新,郭新,1265,咸淳,1,,,,,,,,,,
南宋,陳羍,陈羍,1265,咸淳,1,,,,,偉節/肇方/肇芳,伟节/肇方/肇芳,,,,
南宋,陳虞之,陈虞之,1265,咸淳,1,,,,,雪翁/雲翁,雪翁/云翁,止所,止所,,
南宋,畢祈鳳,毕祈凤,1265,咸淳,1,,,,,景昭/景韶,景昭/景韶,梧山,梧山,,
南宋,彭履道,彭履道,1265,咸淳,1,,,,,適正,适正,正心,正心,,
南宋,程龍,程龙,1265,咸淳,1,,,,,舜俞,舜俞,苟軒,苟轩,,
南宋,趙孟櫄,赵孟櫄,1265,咸淳,1,,,,,子垕,子垕,古春,古春,,
南宋,趙若恢,赵若恢,1265,咸淳,1,,,,,文叔,文叔,,,,
南宋,趙時賞,赵时赏,1265,咸淳,1,,,,,宗白,宗白,,,,
南宋,趙嗣詔,赵嗣诏,1265,咸淳,1,,,,,信道,信道,,,,
南宋,鄭獻翁,郑献翁,1265,咸淳,1,,,,,帝臣,帝臣,,,,
南宋,劉夢應,刘梦应,1265,咸淳,1,,,,,,,,,,
,謝國光,谢国光,1265,,null,,,,,觀夫,观夫,節齋,节斋,,
南宋,朱焱,朱焱,1265,咸淳,1,,,,,光大,光大,,,,
南宋,汪元龍,汪元龙,1265,咸淳,1,,,,,雲甫,云甫,松坡,松坡,,
南宋,胡鎮孫,胡镇孙,1265,咸淳,1,,,,,安國,安国,,,,
南宋,徐斗明,徐斗明,1265,咸淳,1,,,,,,,,,,
南宋,程龍,程龙,1265,咸淳,1,,,淵,渊,舜俞,舜俞,不不翁/苟軒,不不翁/苟轩,,
南宋,趙孟濚,赵孟溁,1265,咸淳,1,,,,,深道,深道,,,,
未詳,許子宏,许子宏,1265,未詳,null,,,,,,,,,,
未詳,陳君采,陈君采,1265,未詳,null,,,,,,,,,,
未詳,趙與?,赵与?,1265,未詳,null,,,,,,,,,,
未詳,趙與暹,赵与暹,1265,未詳,null,,,,,,,,,,
未詳,趙與濩,赵与濩,1265,未詳,null,,,,,,,,,,
未詳,趙時歷,赵时历,1265,未詳,null,,,,,,,,,,
南宋,徐元善,徐元善,1265,咸淳,1,,,,,,,,,,
未詳,朱津龍,朱津龙,1265,未詳,null,,,,,,,,,,
未詳,朱夢周,朱梦周,1265,未詳,null,,,,,,,,,,
未詳,陳文傑,陈文杰,1265,未詳,0,,,,,,,,,,
未詳,何逄年,何逄年,1265,未詳,null,,,,,,,,,,
未詳,章天昇,章天升,1265,未詳,null,,,,,,,,,,
未詳,趙孟?,赵孟?,1265,未詳,null,,,,,,,,,,
未詳,章桂,章桂,1265,未詳,null,,,,,,,,,,
未詳,趙汝僊,赵汝僊,1265,未詳,null,,,,,,,,,,
未詳,趙崇崍,赵崇崃,1265,未詳,null,,,,,,,,,,
未詳,趙崇滼,赵崇滼,1265,未詳,null,,,,,,,,,,
,連如琦,连如琦,1265,,null,,,,,,,,,,
,何桂發,何桂发,1265,,null,,,,,,,,,,
,俞湘,俞湘,1265,,null,,,,,,,,,,
