所属朝代,姓名,姓名-简体,登科朝代,登科年份,登科年号,登科年号年份,登科年龄,科考成绩,字,字-简体,别号,别号-简体,别名_曾用名,别名_曾用名-简体
明,魏濟民,魏济民,明,1553,嘉靖,32,30,第三甲第九十九名,,,子仁,子仁,,
明,朱茹,朱茹,明,1553,嘉靖,32,25,第三甲第一百名,,,以彙,以汇,,
明,盛周,盛周,明,1553,嘉靖,32,34,第三甲第一百零一名,,,文郁,文郁,,
明,沈維藩,沈维藩,明,1553,嘉靖,32,34,第三甲第一百零三名,,,岳卿,岳卿,,
明,孫喬,孙乔,明,1553,嘉靖,32,38,第三甲第一百零五名,,,子遷,子迁,,
明,杜實,杜实,明,1553,嘉靖,32,29,第三甲第一百零六名,,,伯潤,伯润,,
明,溫如春,温如春,明,1553,嘉靖,32,39,第三甲第一百零七名,,,和甫,和甫,,
明,楊九韶,杨九韶,明,1553,嘉靖,32,39,第三甲第一百零九名,,,成甫,成甫,,
明,秦可大,秦可大,明,1553,嘉靖,32,30,第三甲第一百一十二名,,,仲修,仲修,,
明,柳東伯,柳东伯,明,1553,嘉靖,32,28,第三甲第一百一十三名,,,孟卿,孟卿,,
明,張鵬,张鹏,明,1553,嘉靖,32,40,第三甲第一百一十四名,,,子摶,子抟,,
明,戴文奎,戴文奎,明,1553,嘉靖,32,28,第三甲第一百一十五名,,,玄明,玄明,,
明,俞文榮,俞文荣,明,1553,嘉靖,32,42,第三甲第一百一十六名,,,國華,国华,,
明,呼為卿,呼为卿,明,1553,嘉靖,32,30,第三甲第一百一十七名,,,相之,相之,,
明,金柱,金柱,明,1553,嘉靖,32,28,第三甲第一百一十八名,,,國楨,国桢,,
明,蕭九峯,萧九峰,明,1553,嘉靖,32,30,第三甲第一百一十九名,,,壽夫,寿夫,,
明,李伯遇,李伯遇,明,1553,嘉靖,32,22,第三甲第一百二十名,,,載純,载纯,,
明,管嘉福,管嘉福,明,1553,嘉靖,32,40,第三甲第一百二十一名,,,正甫,正甫,,
明,李鳳,李凤,明,1553,嘉靖,32,35,第三甲第一百二十二名,,,鳴岡,鸣冈,,
明,陳甲,陈甲,明,1553,嘉靖,32,31,第三甲第一百二十三名,,,會先,会先,,
明,王宗會,王宗会,明,1553,嘉靖,32,37,第三甲第一百二十四名,,,賓之,宾之,,
明,張待化,张待化,明,1553,嘉靖,32,39,第三甲第一百二十五名,,,子魚,子鱼,,
明,張喬檜,张乔桧,明,1553,嘉靖,32,38,第三甲第一百二十七名,張朝檜,张朝桧,行節,行节,,
明,李廷龍,李廷龙,明,1553,嘉靖,32,42,第三甲第一百二十九名,,,德化,德化,,
明,何全,何全,明,1553,嘉靖,32,48,第三甲第一百三十名,,,原學,原学,,
明,李寅實,李寅实,明,1553,嘉靖,32,40,第三甲第一百三十二名,,,于中,于中,,
明,徐行,徐行,明,1553,嘉靖,32,25,第三甲第一百三十三名,,,之弟,之弟,,
明,劉起蒙,刘起蒙,明,1553,嘉靖,32,30,第三甲第一百三十四名,,,養之,养之,,
明,董堯封,董尧封,明,1553,嘉靖,32,27,第三甲第一百三十五名,,,淑化,淑化,李村,李村
明,王汝正,王汝正,明,1553,嘉靖,32,30,第三甲第一百三十六名,,,養之,养之,,
明,陳麟,陈麟,明,1553,嘉靖,32,29,第三甲第一百三十七名,,,子祥,子祥,,
明,杜時芳,杜时芳,明,1553,嘉靖,32,35,第三甲第一百三十九名,,,子實,子实,,
明,甄敬,甄敬,明,1553,嘉靖,32,26,第三甲第一百四十名,,,子一,子一,,
明,林有望,林有望,明,1553,嘉靖,32,27,第三甲第一百四十一名,,,思道,思道,,
明,燕仲義,燕仲义,明,1553,嘉靖,32,33,第三甲第一百四十二名,,,履道,履道,,
明,顧曾唯,顾曾唯,明,1553,嘉靖,32,30,第三甲第一百四十三名,,,一貫,一贯,,
明,張存義,张存义,明,1553,嘉靖,32,39,第三甲第一百四十四名,張仁義,张仁义,宜甫,宜甫,,
明,錢同文,钱同文,明,1553,嘉靖,32,22,第三甲第一百四十五名,,,大行,大行,,
明,穆寗中,穆寗中,明,1553,嘉靖,32,34,第三甲第一百四十六名,,,允執,允执,,
明,葛大紀,葛大纪,明,1553,嘉靖,32,27,第三甲第一百四十七名,,,伯理,伯理,,
明,黃森,黄森,明,1553,嘉靖,32,38,第三甲第一百四十九名,,,敬蕃,敬蕃,,
明,牛山木,牛山木,明,1553,嘉靖,32,30,第三甲第一百五十名,,,子美,子美,,
明,趙圭,赵圭,明,1553,嘉靖,32,27,第三甲第一百五十一名,,,子重,子重,,
明,王彥民,王彦民,明,1553,嘉靖,32,28,第三甲第一百五十二名,,,子惟,子惟,,
明,葉龍,叶龙,明,1553,嘉靖,32,42,第三甲第一百五十三名,,,乾甫,干甫,,
明,孟重,孟重,明,1553,嘉靖,32,34,第三甲第一百五十五名,,,女器,女器,,
明,李伯生,李伯生,明,1553,嘉靖,32,31,第三甲第一百五十七名,,,子元,子元,,
明,黃作孚,黄作孚,明,1553,嘉靖,32,38,第三甲第一百五十八名,,,汝從,汝从,,
明,蕭奇勳,萧奇勋,明,1553,嘉靖,32,29,第三甲第一百五十九名,,,懋建,懋建,,
明,喬應光,乔应光,明,1553,嘉靖,32,37,第三甲第一百六十一名,,,子實,子实,,
明,李瑚,李瑚,明,1553,嘉靖,32,38,第三甲第一百六十二名,,,周珎,周珎,,
明,方時學,方时学,明,1553,嘉靖,32,35,第三甲第一百六十三名,,,敏之,敏之,,
明,黃乾行,黄乾行,明,1553,嘉靖,32,39,第三甲第一百六十五名,,,叔陽,叔阳,,
明,凌邦奇,凌邦奇,明,1553,嘉靖,32,41,第三甲第一百六十六名,,,正伯,正伯,,
明,歸大道,归大道,明,1553,嘉靖,32,31,第三甲第一百六十八名,,,懋庸,懋庸,,
明,錢邦偁,钱邦偁,明,1553,嘉靖,32,41,第三甲第一百六十九名,,,叔美,叔美,,
明,葉期遠,叶期远,明,1553,嘉靖,32,42,第三甲第一百七十名,,,士毅,士毅,,
明,何棨,何棨,明,1553,嘉靖,32,33,第三甲第一百七十一名,,,信卿,信卿,,
明,華秉中,华秉中,明,1553,嘉靖,32,35,第三甲第一百七十二名,,,正夫,正夫,,
明,李佩,李佩,明,1553,嘉靖,32,42,第三甲第一百七十四名,李珮,李珮,子玉,子玉,,
明,王惟寧,王惟宁,明,1553,嘉靖,32,32,第三甲第一百七十五名,,,子靜,子静,,
明,王宮用,王宫用,明,1553,嘉靖,32,30,第三甲第一百七十六名,,,近臣,近臣,,
明,杜完,杜完,明,1553,嘉靖,32,42,第三甲第一百七十七名,,,子脩,子修,,
明,江奎,江奎,明,1553,嘉靖,32,35,第三甲第一百七十九名,,,國祥,国祥,,
明,邊傒,边傒,明,1553,嘉靖,32,36,第三甲第一百八十名,,,志甫,志甫,,
明,李邦魁,李邦魁,明,1553,嘉靖,32,35,第三甲第一百八十一名,,,士元,士元,,
明,宋繼祖,宋继祖,明,1553,嘉靖,32,28,第三甲第一百八十二名,,,汝孝,汝孝,,
明,趙教,赵教,明,1553,嘉靖,32,44,第三甲第一百八十三名,,,子學,子学,,
明,劉鳴陽,刘鸣阳,明,1553,嘉靖,32,30,第三甲第一百八十四名,,,應明,应明,,
明,郭士髦,郭士髦,明,1553,嘉靖,32,28,第三甲第一百八十八名,,,召卿,召卿,,
明,張書紳,张书绅,明,1553,嘉靖,32,35,第三甲第一百九十名,,,思誠,思诚,,
明,姜儆,姜儆,明,1553,嘉靖,32,34,第三甲第一百九十一名,,,君習,君习,,
明,孫大學,孙大学,明,1553,嘉靖,32,28,第三甲第一百九十二名,,,希曾,希曾,,
明,黃泮,黄泮,明,1553,嘉靖,32,35,第三甲第一百九十三名,,,魯在,鲁在,,
明,周滋,周滋,明,1553,嘉靖,32,35,第三甲第一百九十四名,,,伯霖,伯霖,,
明,崔孔昕,崔孔昕,明,1553,嘉靖,32,32,第三甲第一百九十六名,崔孔圻,崔孔圻,晉明,晋明,,
明,史朝富,史朝富,明,1553,嘉靖,32,37,第三甲第二百零一名,,,節之,节之,,
明,李一科,李一科,明,1553,嘉靖,32,28,第三甲第二百零五名,,,志道,志道,,
明,党緒,党绪,明,1553,嘉靖,32,38,第三甲第二百零六名,,,汝承,汝承,,
明,王漸,王渐,明,1553,嘉靖,32,42,第三甲第二百零七名,,,斯進,斯进,,
明,袁祖榮,袁祖荣,明,1553,嘉靖,32,32,第三甲第二百零八名,,,德甫,德甫,,
明,黃紀,黄纪,明,1553,嘉靖,32,35,第三甲第二百零九名,,,子陳,子陈,,
明,李希洛,李希洛,明,1553,嘉靖,32,31,第三甲第二百一十名,,,宗程,宗程,,
明,孫一正,孙一正,明,1553,嘉靖,32,40,第三甲第二百一十一名,,,格卿,格卿,,
明,羅田,罗田,明,1553,嘉靖,32,33,第三甲第二百一十二名,,,汝獲,汝获,,
明,劉凍,刘冻,明,1553,嘉靖,32,32,第三甲第二百一十三名,,,汝宗,汝宗,,
明,李從教,李从教,明,1553,嘉靖,32,41,第三甲第二百一十四名,,,伯勉,伯勉,,
明,高應芳,高应芳,明,1553,嘉靖,32,27,第三甲第二百一十五名,,,惟實,惟实,,
明,祝堯煥,祝尧焕,明,1553,嘉靖,32,34,第三甲第二百一十七名,,,文徵,文征,,
明,馮叔吉,冯叔吉,明,1553,嘉靖,32,21,第三甲第二百一十八名,,,汝迪,汝迪,,
明,楊旦,杨旦,明,1553,嘉靖,32,30,第三甲第二百一十九名,,,汝明,汝明,,
明,易道談,易道谈,明,1553,嘉靖,32,42,第三甲第二百二十名,,,進明,进明,,
明,熊坦,熊坦,明,1553,嘉靖,32,40,第三甲第二百二十一名,,,履道,履道,,
明,張烈文,张烈文,明,1553,嘉靖,32,39,第三甲第二百二十二名,,,元煥,元焕,,
明,熊逈,熊逈,明,1553,嘉靖,32,32,第三甲第二百二十五名,,,叔遠,叔远,,
明,吳非玉,吴非玉,明,1553,嘉靖,32,35,第三甲第二百二十六名,吳元玉,吴元玉,得瑩,得莹,,
明,蕭九成,萧九成,明,1553,嘉靖,32,31,第三甲第二百二十八名,,,汝和,汝和,,
明,徐耀宗,徐耀宗,明,1553,嘉靖,32,37,第三甲第二百二十九名,,,進賢,进贤,,
明,戴冕,戴冕,明,1553,嘉靖,32,39,第三甲第二百三十二名,,,子端,子端,,
明,史起蟄,史起蛰,明,1553,嘉靖,32,41,第三甲第二百三十三名,,,德龍,德龙,,
明,史官,史官,明,1553,嘉靖,32,32,第三甲第二百三十四名,,,懋德,懋德,,
明,魏堂,魏堂,明,1553,嘉靖,32,43,第三甲第二百三十六名,,,汝高,汝高,,
明,王業,王业,明,1553,嘉靖,32,36,第三甲第二百三十七名,,,惟勤,惟勤,,
明,吳思敬,吴思敬,明,1553,嘉靖,32,29,第三甲第二百三十八名,,,德欽,德钦,,
明,田三戒,田三戒,明,1553,嘉靖,32,38,第三甲第二百四十名,,,子慎,子慎,,
明,沈熙載,沈熙载,明,1553,嘉靖,32,40,第三甲第二百四十一名,,,端揆,端揆,,
明,蘇存,苏存,明,1553,嘉靖,32,30,第三甲第二百四十四名,,,性甫,性甫,,
明,杜鵬翔,杜鹏翔,明,1553,嘉靖,32,36,第三甲第二百四十五名,,,雲翀,云翀,,
明,毛鋼,毛钢,明,1553,嘉靖,32,31,第三甲第二百四十七名,,,伯鍊,伯炼,,
明,潘銓,潘铨,明,1553,嘉靖,32,38,第三甲第二百四十九名,,,文衡,文衡,,
明,王詠,王咏,明,1553,嘉靖,32,26,第三甲第二百五十一名,,,于詩,于诗,,
明,崔大德,崔大德,明,1553,嘉靖,32,41,第三甲第二百五十二名,,,子謙,子谦,,
明,王大任,王大任,明,1553,嘉靖,32,27,第三甲第二百五十三名,,,汝成,汝成,,
明,雷上儒,雷上儒,明,1553,嘉靖,32,30,第三甲第二百五十四名,,,季常,季常,,
明,杜璿,杜璇,明,1553,嘉靖,32,39,第三甲第二百五十五名,,,子重,子重,,
明,陳德騄,陈德𫘧,明,1553,嘉靖,32,39,第三甲第二百五十六名,,,房甫,房甫,,
明,何惟憼,何惟憼,明,1553,嘉靖,32,40,第三甲第二百五十七名,,,汝一,汝一,,
明,古文炳,古文炳,明,1553,嘉靖,32,41,第三甲第二百五十八名,,,仲毨,仲毨,,
明,雷金科,雷金科,明,1553,嘉靖,32,34,第三甲第二百五十九名,,,公憲,公宪,,
明,季永康,季永康,明,1553,嘉靖,32,32,第三甲第二百六十名,,,克雍,克雍,,
明,張守道,张守道,明,1553,嘉靖,32,41,第三甲第二百六十一名,,,希賢,希贤,,
明,苟延庚,苟延庚,明,1553,嘉靖,32,20,第三甲第二百六十二名,,,季壽,季寿,,
明,侯有功,侯有功,明,1553,嘉靖,32,20,第三甲第二百六十三名,,,思謙,思谦,,
明,黃希憲,黄希宪,明,1553,嘉靖,32,35,第三甲第二百六十四名,,,伯容,伯容,,
明,李一陽,李一阳,明,1553,嘉靖,32,28,第三甲第二百六十五名,,,道原,道原,,
明,劉得寬,刘得宽,明,1553,嘉靖,32,38,第三甲第二百六十七名,,,幼平,幼平,,
明,羅廷唯,罗廷唯,明,1553,嘉靖,32,28,第三甲第二百六十八名,,,曾甫,曾甫,,
明,王可信,王可信,明,1553,嘉靖,32,36,第三甲第二百六十九名,,,子忠,子忠,,
明,安謙,安谦,明,1553,嘉靖,32,23,第三甲第二百七十名,,,汝光,汝光,,
明,曾震,曾震,明,1553,嘉靖,32,21,第三甲第二百七十一名,,,汝東,汝东,,
明,謝朝錫,谢朝锡,明,1553,嘉靖,32,35,第三甲第二百七十二名,,,懷邦,怀邦,,
明,孫用,孙用,明,1553,嘉靖,32,34,第三甲第二百七十三名,,,行可,行可,,
明,許宗鎰,许宗镒,明,1553,嘉靖,32,39,第三甲第二百七十四名,許宗鑑,许宗鉴,應衡,应衡,,
明,王文政,王文政,明,1553,嘉靖,32,27,第三甲第二百七十五名,,,道行,道行,,
明,林富春,林富春,明,1553,嘉靖,32,42,第三甲第二百七十七名,,,景嚴,景严,,
明,侯祁,侯祁,明,1553,嘉靖,32,30,第三甲第二百七十八名,,,應文,应文,,
明,吳過,吴过,明,1553,嘉靖,32,40,第三甲第二百八十一名,,,檢之,检之,,
明,霍超,霍超,明,1553,嘉靖,32,38,第三甲第二百八十三名,,,叔謙,叔谦,,
明,劉念,刘念,明,1553,嘉靖,32,43,第三甲第二百八十四名,,,克甫,克甫,,
明,杜棟,杜栋,明,1553,嘉靖,32,39,第三甲第二百八十五名,,,孔材,孔材,,
明,羅復,罗复,明,1553,嘉靖,32,40,第三甲第二百八十六名,,,子貞,子贞,,
明,張國珍,张国珍,明,1553,嘉靖,32,33,第三甲第二百八十八名,,,廷重,廷重,,
明,盧嘉慶,卢嘉庆,明,1553,嘉靖,32,25,第三甲第二百八十九名,,,吉甫,吉甫,,
明,丁盛世,丁盛世,明,1553,嘉靖,32,37,第三甲第二百九十名,,,子逢,子逢,,
明,王可立,王可立,明,1553,嘉靖,32,37,第三甲第二百九十一名,,,子中,子中,,
明,劉溱,刘溱,明,1553,嘉靖,32,33,第三甲第二百九十三名,,,子杠,子杠,,
明,朱裳,朱裳,明,1553,嘉靖,32,33,第三甲第二百九十四名,朱棠,朱棠,則坤,则坤,,
明,趙宗軌,赵宗轨,明,1553,嘉靖,32,33,第三甲第二百九十五名,,,希淸,希淸,,
明,徐袍,徐袍,未詳,1553,未詳,null,,二甲第一百零一名,,,仲章,仲章,,
明,何汝健,何汝健,明,1553,嘉靖,32,,第2甲第29名,,,,,,
明,崇完堯,崇完尧,明,1553,嘉靖,32,,,,,,,,
明,穆甯中,穆宁中,明,1553,嘉靖,32,,第3甲第146名,,,,,,
明,沈珤,沈珤,明,1553,嘉靖,32,,第3甲第76名,,,,,,
明,凌儒,凌儒,明,1553,嘉靖,32,,第3甲第148名,,,,,,
明,姚弘謨,姚弘谟,明,1553,嘉靖,32,,第2甲第5名,,,,,,
明,戴景和,戴景和,明,1553,嘉靖,32,,第3甲第131名,,,,,,
明,林介,林介,明,1553,嘉靖,32,,第3甲第185名,,,,,,
明,楊一鶚,杨一鹗,明,1553,嘉靖,32,,第2甲第80名,,,,,,
明,秦宗道,秦宗道,明,1553,嘉靖,32,,第2甲第6名,秦家道,秦家道,,,,
明,劉師穎,刘师颖,明,1553,嘉靖,32,,第2甲第2名,,,,,,
明,劉氵東,刘氵东,明,1553,嘉靖,32,,第3甲第293名,,,,,,
明,劉曉誨,刘晓诲,明,1553,嘉靖,32,,第3甲第72名,,,,,,
明,陳得騄,陈得𫘧,明,1553,嘉靖,32,,第3甲第256名,陳得祿,陈得禄,,,,
明,金應峯,金应峰,明,1553,嘉靖,32,,第3甲第242名,,,,,,
明,曾濂,曾濂,明,1553,嘉靖,32,,第3甲第246名,,,,,,
明,會梅,会梅,明,1553,嘉靖,32,,第3甲第52名,,,,,,
明,葉瑞,叶瑞,明,1551,嘉靖,30,,第3甲第148名,,,,,,
明,裴天祐,裴天祐,明,1550,嘉靖,29,41,第三甲第一百七十名,,,順之,顺之,,
明,徐學謨,徐学谟,明,1550,嘉靖,29,29,第二甲第三十三名,學詩/徐學謨,学诗/徐学谟,叔明/子言,叔明/子言,太室山人,太室山人
明,方攸躋,方攸跻,明,1550,嘉靖,29,39,第三甲第一百五十二名,,,君敬,君敬,篆石,篆石
明,張峰,张峰,未詳,1550,未詳,0,,0,,,,,,
明,宗臣,宗臣,明,1550,嘉靖,29,26,第二甲第三名,,,子相,子相,方城,方城
明,吳國倫,吴国伦,明,1550,嘉靖,29,27,第三甲第一百八十四名,後七子,后七子,明卿/明可,明卿/明可,南嶽山人/川樓,南岳山人/川楼
明,王鈇,王𫓧,明,1550,嘉靖,29,37,第三甲第二百名,,,德威,德威,蒼野,苍野
明,錢錞,钱錞,明,1550,嘉靖,29,26,第三甲第一百七十七名,,,鳴叔,鸣叔,鶴洲,鹤洲
明,王正國,王正国,明,1550,嘉靖,29,29,第三甲第四十四名,,,佐之,佐之,柱峰,柱峰
明,唐汝楫,唐汝楫,明,1550,嘉靖,29,37,第一甲第一名,汝輯,汝辑,思濟,思济,小溪/小漁,小溪/小渔
明,董傳策,董传策,明,1550,嘉靖,29,21,第三甲第八十三名,,,元漢/原漢,元汉/原汉,幼海,幼海
明,郭應聘,郭应聘,明,1550,嘉靖,29,31,第二甲第三十五名,,,君賓/君賔,君宾/君賔,華溪,华溪
明,張佳胤,张佳胤,明,1550,嘉靖,29,24,第三甲第一百八十三名,張佳/張佳 彳/張佳允,张佳/张佳 彳/张佳允,肖夫/肖甫,肖夫/肖甫,居來山人/山 盧山/崌崍山人/瀘山,居来山人/山 卢山/崌崃山人/泸山
明,潘季馴,潘季驯,明,1550,嘉靖,29,30,第三甲第七十三名,,,惟良/時良,惟良/时良,印川,印川
明,丘橓,丘橓,明,1550,嘉靖,29,,第3甲第86名,邱橓,邱橓,懋實/茂實,懋实/茂实,月林先生,月林先生
明,丁自申,丁自申,明,1550,嘉靖,29,30,第二甲第九十一名,,,明岳/朋嶽,明岳/朋岳,希鄴/槐江,希邺/槐江
明,方弘靜,方弘静,明,1550,嘉靖,29,34,第二甲第八名,,,定之,定之,釆山,釆山
明,王元春,王元春,明,1550,嘉靖,29,42,第三甲第一百六十一名,,,孟和,孟和,圖南,图南
明,王好問,王好问,明,1550,嘉靖,29,34,第三甲第二百一十名,,,裕卿,裕卿,西塘,西塘
明,王叔果,王叔果,明,1550,嘉靖,29,30,第二甲第七十一名,,,育德,育德,西華山人,西华山人
明,王道行,王道行,明,1550,嘉靖,29,20,第二甲第四十二名,,,明輔,明辅,龍池,龙池
明,王諍,王诤,明,1550,嘉靖,29,35,第三甲第八十一名,,,子孝,子孝,竹巖,竹岩
明,尹庭,尹庭,明,1550,嘉靖,29,37,第三甲第九十八名,,,子紹,子绍,,
明,白啟常,白启常,明,1550,嘉靖,29,22,第二甲第二十二名,,,伯倫,伯伦,仰菴,仰庵
明,江一川,江一川,明,1550,嘉靖,29,40,第三甲第一百六十五名,,,體行,体行,西崖,西崖
明,朱天球,朱天球,明,1550,嘉靖,29,23,第二甲第五十七名,,,君玉,君玉,君玉/國器,君玉/国器
明,沈應魁,沈应魁,明,1550,嘉靖,29,37,第二甲第四十六名,,,仲文,仲文,,
明,宋繼先,宋继先,明,1550,嘉靖,29,29,第三甲第一百四十八名,,,子孝,子孝,孝泉,孝泉
明,李方至,李方至,明,1550,嘉靖,29,42,第三甲第十六名,,,如川,如川,小鰲,小鳌
明,李淑,李淑,明,1550,嘉靖,29,34,第二甲第二十名,,,師孟,师孟,五華山人,五华山人
明,吳一儒,吴一儒,明,1550,嘉靖,29,47,第二甲第六十名,,,望魯,望鲁,小陵,小陵
明,吳翰詞,吴翰词,明,1550,嘉靖,29,37,第三甲第一百三十八名,吳翰詞,吴翰词,子修/子脩,子修/子修,,
明,呂調陽,吕调阳,明,1550,嘉靖,29,35,第一甲第二名,,,和卿,和卿,豫所,豫所
明,余曰德,余曰德,明,1550,嘉靖,29,37,第二甲第七十名,余曰德/應舉,余曰德/应举,德甫,德甫,午渠,午渠
明,何思贊,何思赞,明,1550,嘉靖,29,31,第二甲第二十九名,,,紹襄,绍襄,,
明,何寬,何宽,明,1550,嘉靖,29,37,第二甲第三十九名,,,汝肅,汝肃,,
明,林大春,林大春,明,1550,嘉靖,29,28,第三甲第二百一十五名,,,井丹/邦陽,井丹/邦阳,,
明,胡憲仲,胡宪仲,明,1550,嘉靖,29,37,第二甲第七十五名,,,文徵/文澄,文征/文澄,仰崖,仰崖
明,范檟,范槚,明,1550,嘉靖,29,34,第二甲第二十六名,,,子美,子美,養吾,养吾
明,侯東萊,侯东莱,明,1550,嘉靖,29,29,第三甲第一百零六名,,,儒宗/道宗,儒宗/道宗,掖川,掖川
明,紀公巡,纪公巡,明,1550,嘉靖,29,31,第三甲第一百四十六名,,,恆甫,恒甫,省吾,省吾
明,高岱,高岱,明,1550,嘉靖,29,43,第二甲第五十名,,,伯宗,伯宗,鹿坡居士,鹿坡居士
明,高敏學,高敏学,明,1550,嘉靖,29,32,第三甲第一百二十五名,,,希曾,希曾,省亭,省亭
明,高鶴,高鹤,明,1550,嘉靖,29,34,第三甲第十四名,,,若齡,若龄,望梅,望梅
明,夏栻,夏栻,明,1550,嘉靖,29,25,第三甲第一百九十二名,,,廷瞻,廷瞻,,
明,袁世榮,袁世荣,明,1550,嘉靖,29,32,第三甲第九十一名,,,子仁,子仁,峩溪,峩溪
明,袁汝是,袁汝是,明,1550,嘉靖,29,39,第三甲第十八名,,,公儒/公孺,公儒/公孺,澤門,泽门
明,孫濬,孙濬,明,1550,嘉靖,29,29,第三甲第三十四名,,,宗禹,宗禹,兩山,两山
明,徐中行,徐中行,明,1550,嘉靖,29,34,第二甲第五十二名,徐子與,徐子与,子與,子与,天目山人/龍灣,天目山人/龙湾
明,徐鼎,徐鼎,明,1550,嘉靖,29,29,第三甲第一百一十一名,,,思重,思重,寒泉,寒泉
明,徐應,徐应,明,1550,嘉靖,29,40,第三甲第九十三名,,,順叔,顺叔,廓原,廓原
明,梁有譽,梁有誉,明,1550,嘉靖,29,32,第二甲第三十四名,,,公實,公实,蘭汀,兰汀
明,張昇,张升,明,1550,嘉靖,29,37,第三甲第一百九十四名,,,伯東,伯东,田南,田南
明,張時,张时,明,1550,嘉靖,29,41,第三甲第二百一十一名,,,宗易,宗易,,
明,張燈,张灯,明,1550,嘉靖,29,40,第三甲第一百二十二名,,,文輝,文辉,瑞泉,瑞泉
明,陸柬,陆柬,明,1550,嘉靖,29,41,第三甲第三十三名,,,道函,道函,夢洲,梦洲
明,陸綸,陆纶,明,1550,嘉靖,29,41,第二甲第十三名,,,理之,理之,,
明,陳宗虞,陈宗虞,明,1550,嘉靖,29,28,第三甲第一百四十七名,,,于韶,于韶,,
明,陳典,陈典,明,1550,嘉靖,29,30,第三甲第五十一名,,,子厚,子厚,炬軒,炬轩
明,陳柏,陈柏,明,1550,嘉靖,29,45,第二甲第九十二名,陳栢,陈栢,子堅/憲卿,子坚/宪卿,蘇山,苏山
明,陳柯,陈柯,明,1550,嘉靖,29,34,第二甲第七十四名,,,君則,君则,海洲,海洲
明,陳道基,陈道基,明,1550,嘉靖,29,32,第三甲第二十七名,,,以中,以中,我渡,我渡
明,陳慶,陈庆,明,1550,嘉靖,29,41,第三甲第七十一名,,,履旋,履旋,西塘/視軒,西塘/视轩
明,陳耀文,陈耀文,明,1550,嘉靖,29,27,第三甲第一百五十九名,,,晦伯,晦伯,筆山,笔山
明,馮臯謨,冯臯谟,明,1550,嘉靖,29,31,第二甲第五十九名,馮皐謨,冯皐谟,明卿/禹卿,明卿/禹卿,豐陽先生/養白,丰阳先生/养白
明,湯日新,汤日新,明,1550,嘉靖,29,37,第三甲第二十二名,,,懋昭,懋昭,練川,练川
明,湯賓,汤宾,明,1550,嘉靖,29,27,第三甲第五十七名,,,繼寅,继寅,交川,交川
明,黃憲卿,黄宪卿,明,1550,嘉靖,29,40,第二甲第十五名,,,弘度,弘度,容齋,容斋
明,喬光天,乔光天,明,1550,嘉靖,29,38,第三甲第一百九十五名,,,子充,子充,沱川,沱川
明,董遂,董遂,明,1550,嘉靖,29,33,第三甲第六十名,,,叔良,叔良,荊埜,荆埜
明,趙鏘,赵锵,明,1550,嘉靖,29,25,第三甲第五名,,,子振,子振,桐岡,桐冈
明,熊桴,熊桴,明,1550,嘉靖,29,44,第二甲第二十一名,,,元乘,元乘,鏡湖居士,镜湖居士
明,鄭佶,郑佶,明,1550,嘉靖,29,38,第三甲第六十二名,,,元健,元健,印溪,印溪
明,鄭國賓,郑国宾,明,1550,嘉靖,29,32,第三甲第一百七十九名,,,汝嘉,汝嘉,抱樸子/越渠,抱朴子/越渠
明,鄧棟,邓栋,明,1550,嘉靖,29,39,第三甲第二百一十四名,,,少隆,少隆,登菴,登庵
明,劉一麟,刘一麟,明,1550,嘉靖,29,36,第三甲第二十名,,,子仁,子仁,雪山,雪山
明,劉炌,刘炌,明,1550,嘉靖,29,28,第三甲第一百零一名,,,元白,元白,熙臺山人,熙台山人
明,劉效祖,刘效祖,明,1550,嘉靖,29,29,第三甲第九十二名,,,仲修/仲修　,仲修/仲修　,念菴,念庵
明,劉畿,刘畿,明,1550,嘉靖,29,42,第三甲第一百三十九名,,,子京/朝宗,子京/朝宗,羽泉,羽泉
明,劉贄,刘贽,明,1550,嘉靖,29,28,第三甲第一百六十名,,,子禮,子礼,西塘,西塘
明,操守經,操守经,明,1550,嘉靖,29,27,第三甲第七十二名,,,仲權,仲权,東川,东川
明,衛東吳,卫东吴,明,1550,嘉靖,29,31,第三甲第六十四名,,,叔京,叔京,少川,少川
明,謝莆,谢莆,明,1550,嘉靖,29,36,第三甲第一百八十九名,,,符德,符德,南川,南川
明,蹇來譽,蹇来誉,明,1550,嘉靖,29,33,第二甲第九十三名,,,子修/子志,子修/子志,文塘,文塘
明,魏裳,魏裳,明,1550,嘉靖,29,31,第二甲第十八名,,,順甫,顺甫,蘭川子,兰川子
明,羅瑤,罗瑶,明,1550,嘉靖,29,28,第三甲第三十五名,,,國華,国华,野庭,野庭
明,顧弘潞,顾弘潞,明,1550,嘉靖,29,35,第三甲第七十名,,,敬文,敬文,劍湖,剑湖
未详,薛天華,薛天华,明,1550,嘉靖,29,38,第二甲第八十名,,,君恪/思素,君恪/思素,,
明,姜金和,姜金和,明,1550,嘉靖,29,36,第一甲第三名,,,節之,节之,,
明,田楊,田杨,明,1550,嘉靖,29,31,第二甲第一名,,,廷翰,廷翰,,
明,陳諫,陈谏,明,1550,嘉靖,29,42,第二甲第二名,,,信可,信可,,
明,包應麟,包应麟,明,1550,嘉靖,29,33,第二甲第四名,,,子瑞,子瑞,,
明,林烶章,林烶章,明,1550,嘉靖,29,20,第二甲第五名,,,繼暉,继晖,,
